time,TSKIN,BDOT
1821.0,242.04999999999998,0.19
1822.0,242.04999999999998,0.19
1823.0,242.04999999999998,0.19
1824.0,242.04999999999998,0.19
1825.0,242.04999999999998,0.19
1826.0,242.04999999999998,0.19
1827.0,242.04999999999998,0.19
1828.0,242.04999999999998,0.19
1829.0,242.04999999999998,0.19
1830.0,242.04999999999998,0.19
1831.0,242.04999999999998,0.19
1832.0,242.04999999999998,0.19
1833.0,242.04999999999998,0.19
1834.0,242.04999999999998,0.19
1835.0,242.04999999999998,0.19
1836.0,242.04999999999998,0.19
1837.0,242.04999999999998,0.19
1838.0,242.04999999999998,0.19
1839.0,242.04999999999998,0.19
1840.0,242.04999999999998,0.19
1841.0,242.04999999999998,0.19
1842.0,242.04999999999998,0.19
1843.0,242.04999999999998,0.19
1844.0,242.04999999999998,0.19
1845.0,242.04999999999998,0.19
1846.0,242.04999999999998,0.19
1847.0,242.04999999999998,0.19
1848.0,242.04999999999998,0.19
1849.0,242.04999999999998,0.19
1850.0,242.04999999999998,0.19
1851.0,242.04999999999998,0.19
1852.0,242.04999999999998,0.19
1853.0,242.04999999999998,0.19
1854.0,242.04999999999998,0.19
1855.0,242.04999999999998,0.19
1856.0,242.04999999999998,0.19
1857.0,242.04999999999998,0.19
1858.0,242.04999999999998,0.19
1859.0,242.04999999999998,0.19
1860.0,242.04999999999998,0.19
1861.0,242.04999999999998,0.19
1862.0,242.04999999999998,0.19
1863.0,242.04999999999998,0.19
1864.0,242.04999999999998,0.19
1865.0,242.04999999999998,0.19
1866.0,242.04999999999998,0.19
1867.0,242.04999999999998,0.19
1868.0,242.04999999999998,0.19
1869.0,242.04999999999998,0.19
1870.0,242.04999999999998,0.19
1871.0,242.04999999999998,0.19
1872.0,242.04999999999998,0.19
1873.0,242.04999999999998,0.19
1874.0,242.04999999999998,0.19
1875.0,242.04999999999998,0.19
1876.0,242.04999999999998,0.19
1877.0,242.04999999999998,0.19
1878.0,242.04999999999998,0.19
1879.0,242.04999999999998,0.19
1880.0,242.04999999999998,0.19
1881.0,242.04999999999998,0.19
1882.0,242.04999999999998,0.19
1883.0,242.04999999999998,0.19
1884.0,242.04999999999998,0.19
1885.0,242.04999999999998,0.19
1886.0,242.04999999999998,0.19
1887.0,242.04999999999998,0.19
1888.0,242.04999999999998,0.19
1889.0,242.04999999999998,0.19
1890.0,242.04999999999998,0.19
1891.0,242.04999999999998,0.19
1892.0,242.04999999999998,0.19
1893.0,242.04999999999998,0.19
1894.0,242.04999999999998,0.19
1895.0,242.04999999999998,0.19
1896.0,242.04999999999998,0.19
1897.0,242.04999999999998,0.19
1898.0,242.04999999999998,0.19
1899.0,242.04999999999998,0.19
1900.0,242.04999999999998,0.19
1901.0,242.04999999999998,0.19
1902.0,242.04999999999998,0.19
1903.0,242.04999999999998,0.19
1904.0,242.04999999999998,0.19
1905.0,242.04999999999998,0.19
1906.0,242.04999999999998,0.19
1907.0,242.04999999999998,0.19
1908.0,242.04999999999998,0.19
1909.0,242.04999999999998,0.19
1910.0,242.04999999999998,0.19
1911.0,242.04999999999998,0.19
1912.0,242.04999999999998,0.19
1913.0,242.04999999999998,0.19
1914.0,242.04999999999998,0.19
1915.0,242.04999999999998,0.19
1916.0,242.04999999999998,0.19
1917.0,242.04999999999998,0.19
1918.0,242.04999999999998,0.19
1919.0,242.04999999999998,0.19
1920.0,242.04999999999998,0.19
1921.0,242.04999999999998,0.19
1922.0,242.04999999999998,0.19
1923.0,242.04999999999998,0.19
1924.0,242.04999999999998,0.19
1925.0,242.04999999999998,0.19
1926.0,242.04999999999998,0.19
1927.0,242.04999999999998,0.19
1928.0,242.04999999999998,0.19
1929.0,242.04999999999998,0.19
1930.0,242.04999999999998,0.19
1931.0,242.04999999999998,0.19
1932.0,242.04999999999998,0.19
1933.0,242.04999999999998,0.19
1934.0,242.04999999999998,0.19
1935.0,242.04999999999998,0.19
1936.0,242.04999999999998,0.19
1937.0,242.04999999999998,0.19
1938.0,242.04999999999998,0.19
1939.0,242.04999999999998,0.19
1940.0,242.04999999999998,0.19
1941.0,242.04999999999998,0.19
1942.0,242.04999999999998,0.19
1943.0,242.04999999999998,0.19
1944.0,242.04999999999998,0.19
1945.0,242.04999999999998,0.19
1946.0,242.04999999999998,0.19
1947.0,242.04999999999998,0.19
1948.0,242.04999999999998,0.19
1949.0,242.04999999999998,0.19
1950.0,242.04999999999998,0.19
1951.0,242.04999999999998,0.19
1952.0,242.04999999999998,0.19
1953.0,242.04999999999998,0.19
1954.0,242.04999999999998,0.19
1955.0,242.04999999999998,0.19
1956.0,242.04999999999998,0.19
1957.0,242.04999999999998,0.19
1958.0,242.04999999999998,0.19
1959.0,242.04999999999998,0.19
1960.0,242.04999999999998,0.19
1961.0,242.04999999999998,0.19
1962.0,242.04999999999998,0.19
1963.0,242.04999999999998,0.19
1964.0,242.04999999999998,0.19
1965.0,242.04999999999998,0.19
1966.0,242.04999999999998,0.19
1967.0,242.04999999999998,0.19
1968.0,242.04999999999998,0.19
1969.0,242.04999999999998,0.19
1970.0,242.04999999999998,0.19
1971.0,242.04999999999998,0.19
1972.0,242.04999999999998,0.19
1973.0,242.04999999999998,0.19
1974.0,242.04999999999998,0.19
1975.0,242.04999999999998,0.19
1976.0,242.04999999999998,0.19
1977.0,242.04999999999998,0.19
1978.0,242.04999999999998,0.19
1979.0,242.04999999999998,0.19
1980.0,242.04999999999998,0.19
1981.0,242.04999999999998,0.19
1982.0,242.04999999999998,0.19
1983.0,242.04999999999998,0.19
1984.0,242.04999999999998,0.19
1985.0,242.04999999999998,0.19
1986.0,242.04999999999998,0.19
1987.0,242.04999999999998,0.19
1988.0,242.04999999999998,0.19
1989.0,242.04999999999998,0.19
1990.0,242.04999999999998,0.19
1991.0,242.04999999999998,0.19
1992.0,242.04999999999998,0.19
1993.0,242.04999999999998,0.19
1994.0,242.04999999999998,0.19
1995.0,242.04999999999998,0.19
1996.0,242.04999999999998,0.19
1997.0,242.04999999999998,0.19
1998.0,242.04999999999998,0.19
1999.0,242.04999999999998,0.19
2000.0,242.04999999999998,0.19
2001.0,242.04999999999998,0.19
2002.0,242.04999999999998,0.19
2003.0,242.04999999999998,0.19
2004.0,242.04999999999998,0.19
2005.0,242.04999999999998,0.19
2006.0,242.04999999999998,0.19
2007.0,242.04999999999998,0.19
2008.0,242.04999999999998,0.19
2009.0,242.04999999999998,0.19
2010.0,242.04999999999998,0.19
2011.0,242.04999999999998,0.19
2012.0,242.04999999999998,0.19
2013.0,242.04999999999998,0.19
2014.0,242.04999999999998,0.19
2015.0,242.04999999999998,0.19
2016.0,242.04999999999998,0.19
2017.0,242.04999999999998,0.19
2018.0,242.04999999999998,0.19
2019.0,242.04999999999998,0.19
